30.75
31.25
31.5
31
31.75
31.25
31.75
32
32.75
32.75
32.75
33.5
33.75
33.75
34.25
34.75
34
34.75
34.75
35
35.75
35.75
35.75
36.5
37
37.75
38.5
38.75
38.75
40.25
41
41.5
41.75
42.75
43.75
43.75
44.75
45.25
45.75
46.25
46.25
47.5
48.25
48.75
50
51.25
52.5
53
54.25
55.5
56.5
57.25
58
58.25
59.25
59.75
60
61.75
62.25
63
64.75
66
67
68.25
69.25
70.5
71.5
72
73.25
74.5
75.25
76.25
77
78
79
80
81.25
82.75
83
84.25
85.5
86.75
88.25
89.25
90.75
92
92.75
94.5
95
96.5
97.75
98.75
99.75
100.75
101.75
102.75
103.75
105
105.5
107
107.75
108.75
109.75
110.5
111.25
112.25
112.5
113.75
114.25
115.5
115.75
117
117.5
118.25
118.5
119.25
120
120.75
121.25
121.75
122.5
123
123.5
123.5
124.5
125.25
125.75
126.25
126.25
126.75
127.25
127.75
128
128.75
129.25
129.5
130.25
130.5
131
130.5
132
132.25
132.25
133
133.25
133.75
134
134.5
134.75
135
135.75
135.5
136.25
136.5
136.75
136.75
137.5
137.75
138.25
138.5
138.75
138.75
139.5
139.75
139.75
140.25
140.25
141
140.75
141.25
141.75
141.75
142
142.25
142.5
143.25
143
143.5
144
144.25
144
144.25
145
145
145.25
145.75
145.75
146
146.25
146.25
146.75
146.75
147.5
147.25
147.25
148.25
148.25
148.5
148.25
148.75
149
149.5
149.75
149.5
150
149.75
149.75
150.25
149.75
150.25
150.5
151
151
151.75
152
152.5
152.5
153.25
153.5
154
154.25
155.25
155.25
156.75
156.25
157
157
157.5
158.5
159.5
160
160.5
161.25
161.75
162.5
163
163.75
164.5
165.25
165.75
166.25
167
168
168.25
169.5
170.25
170.5
171.5
172.25
172.75
174
174.5
175.5
176
176.75
177.5
178.25
178.5
179.75
180.25
181.5
182.25
182.75
183.5
185
185.5
186.25
187.5
187.75
189.25
190
190.75
192
192.75
193.25
194.5
195.5
196.25
197
198.25
198.75
199.75
200.5
201
202.25
203
203.75
204.75
205.5
206.25
207
207.75
208.5
209.5
210.25
211
211.5
212.5
213
214
214.5
215.5
215.75
216.5
217.75
217.75
218.75
219.5
219.5
219.75
221.25
222.5
222.75
223
224.5
225.25
225.5
226.5
226.75
228
228.75
229.5
230
231
231.5
232.5
233.25
233.75
234.25
235.25
236
236.75
237.5
238
239.25
239.75
241
