31.25
31
30.75
30.75
31
31
30.75
31.25
30.75
31.25
31
31.75
31.5
32.25
32.75
32.5
32.5
33.25
33.25
33.5
33.75
37
34
34
33.75
34.5
34.5
35
35
35.5
35.5
36.25
36.25
36.75
37
37.75
38.25
38.5
39
39.5
40.25
41
41
41.75
42.75
42.75
43.25
44
44.5
45
45.5
46.5
46.75
47
47.25
48
48.25
48.75
50
50
51
52
52.75
53.25
54
54.75
56
56.5
58
58.75
59.25
59.75
60.75
60.75
62
62.75
63.25
64
65.25
65.25
66
67.25
67.75
69
70
71.25
72.25
73.25
74
74.75
76.25
77
77.5
78.25
79
79.75
81
82
82.25
83.5
84
84.75
85.75
86.75
88
88.25
89.75
90.75
92.25
92.75
94
95.25
96.25
97
98
99
100
100.75
101.5
102.5
103.25
104.25
104.5
105.25
106.5
107.25
108
108.75
110
110.25
110.5
112
112.75
113
113.5
115
115.25
115.75
116.5
117.25
118.25
118.75
119.5
120.25
121
121.5
122
122
123.25
124
124.5
124.5
125
126
126.75
127.25
127.75
128.25
128
129
129.5
130
130.25
130.75
131.25
131.75
132.25
132.5
133.25
133.5
134
134.25
135
135.25
135.75
136
136.25
136.75
137
137.5
138
138.25
138.5
139.25
140
140
140.25
140.5
141
141.5
142
142
142.5
143
143
143.5
144
144.25
145
145
145.5
145
146
145.75
146.25
146.75
147
147.5
147.25
148
148.25
148
148.5
149
149.5
149.75
150
149.5
150
150
151.25
151.25
151.75
152.5
153
153.5
153.5
154
154.25
155
155.5
155.5
156
156.25
156.75
156.75
157.75
157.75
158.25
158.5
159
159.25
159.5
160
160.25
161.25
161
162.25
162.25
162.5
163.25
164
164.75
165.25
165.5
166.5
167
167.75
168.25
169
170
170.5
171
171.5
172.5
173.25
174.25
174.25
174.75
176
176.5
177.25
178
178.5
179.25
180
180.5
181
182
182.25
182.75
183
183
184.25
184.75
185
185.5
186
186.5
187.25
188
187.75
188.5
188.25
189.5
190
190.5
190.75
191.5
191.75
192.25
192.75
193
193.5
193.5
194
193.5
194.75
194.75
194.75
194.75
195
194.75
195.5
195.5
196
195.75
196.25
196
196.5
196.75
196.5
196.5
196.5
196.75
197.5
197.5
197.75
197.75
197.75
197.5
198
198.25
198
199
198.75
200
200.5
200.25
200.75
201
201
201.5
201.75
202
202.25
202.75
202.5
203.25
203
203.75
203.5
203.75
204
204.25
204.5
204.5
204.25
204.75
205
204.75
205
205
204.75
205.5
205.25
205.25
205.25
205.5
204.5
205.75
205.25
205.25
204.75
205.25
205.25
204.5
204.75
205
205
204.75
204.75
205.25
205.5
205.75
206.25
206.25
207
206.5
207.5
207.75
208
208
208.25
208.75
209
209
209.5
210
210
210.25
211
210.75
211.5
211.5
211.75
212.25
212
212.25
212
212
213
212.75
213.25
213.25
213.25
213.25
213.75
214
214
214.75
214.5
215
215.25
215.75
215.75
216.25
216.75
216.75
217.25
217.25
217.75
218
218.25
219.25
219.25
220
220.25
220.75
221.25
221.5
221.75
222.25
222.5
223
223
223.5
224
224.5
224.75
224.5
225.5
